en,es,de,zh,ja,he,id
0.7891553905275133,0.6479931076367696,0.6640767521328397,0.5852329333623251,0.4595820903778076,0.40373896890216404,0.4455035759343041
0.6136763162083096,0.5761019852426317,0.6061539914872911,0.36245391103956437,0.4039215710428026,0.45758488443162704,0.6224713722864786
0.4610699845684899,0.5038836598396301,0.4206034375561608,0.3412706222799089,0.45926902029249406,0.36632227897644043,0.39402597811486983
0.5293696820735931,0.4657074511051178,0.4862122204568651,0.35698621140586007,0.4961051576667362,0.46562493509716457,0.5160972740915086
0.554386834303538,0.4996718002690209,0.49653201301892597,0.4376867579089271,0.4911496738592784,0.49986475374963546,0.4242921968301137
0.5744871762063768,0.5253584716055129,0.5206928981675042,0.5193511611885495,0.5351431436008878,0.4789434042241838,0.560297687848409
0.561283614900377,0.5736066831482781,0.5512159168720245,0.5666221049096849,0.5020886262257894,0.42781514922777814,0.5647552410761515
0.48215724362267387,0.49378587471114266,0.4999113877614339,0.510164373450809,0.5146267910798391,0.46617598997222054,0.4436040586895413
0.39401621288723415,0.43831721279356217,0.3935597240924835,0.41276026434368557,0.41428957713974846,0.46018414696057636,0.56581050157547
0.4622681339581807,0.4667200843493144,0.5023033850722842,0.5238082508246104,0.4680896004041036,0.4016554587417179,0.3874075677659776
0.48261743121676975,0.46461325221591526,0.4086123506228129,0.40497442086537677,0.3829601440164778,0.39584582712915206,0.3641355103916592
0.5810685356458029,0.5742703874905905,0.6090131335788302,0.5606136818726858,0.4383832249376509,0.4352695047855377,0.42577220333947075
0.6704778340127733,0.5186522238784366,0.5864120026429495,0.43116698662439984,0.44954383704397416,0.4398283064365387,0.3823091387748718
0.6297524372736613,0.5952165722846985,0.5985492534107633,0.4277281661828359,0.533602946334415,0.4734856022728814,0.5445773932668898
0.4935692515638139,0.40432412425676983,0.3573389814959632,0.5040497283140818,0.5341916481653849,0.33483848969141644,0.42222646872202557
0.5015333460436927,0.4765460259384579,0.5304214888148837,0.49935675660769147,0.48651809162563747,0.4163217478328281,0.45459759566519
0.4738415910138024,0.46597421169281006,0.43194835053549874,0.45514686902364093,0.562530153327518,0.3751303354899089,0.41726093822055393
0.42728258172671,0.41057849261495805,0.4293946656915877,0.4416602585050795,0.4080633852216933,0.43180667029486763,0.40651758511861164
0.5519395305050744,0.532336950302124,0.42242830991744995,0.37004510561625165,0.4046822786331177,0.4043545689847734,0.4680054850048489
0.5737489064534506,0.469272600279914,0.5563674138651954,0.46615595950020683,0.4512784845299191,0.4421212606959873,0.4936705496576097
0.4635470377074348,0.3644031220012241,0.44636105166541207,0.4170372519228194,0.45095230142275494,0.4218273460865021,0.45101723737186855
0.6021767324871488,0.5067312916119894,0.3485281831688351,0.48830459846390617,0.4655122127797868,0.44723231593767804,0.4991206361187829
0.6617311702834235,0.6293642918268839,0.6195535858472189,0.33179084459940594,0.4577041135893928,0.41268423530790543,0.4521016048060523
0.5511083172427284,0.5769867897033691,0.4974637230237325,0.4839266935984294,0.42595264977878994,0.4092884924676683,0.5435989134841495
0.5429791940583123,0.468852655755149,0.5002248585224152,0.5246039198504554,0.5618151624997457,0.5108999378151364,0.5171992944346534
0.6047766208648682,---,0.6421399447653029,---,0.45441485775841606,0.41247136725319755,0.39310089747111004
0.43517036239306134,0.446012728744083,0.4783247345023685,0.4054345124297672,0.4766102068954044,0.47445041603512234,0.45897096395492554
---,0.592225001917945,0.5433578160074022,0.4397670096821255,0.438459187746048,0.4183961980872684,0.5763540632194943
0.6385637720425924,0.5504315793514252,0.6219999392827352,0.6375475658310784,0.452985813220342,0.37164462606112164,0.5787752568721771
0.5378552443451352,0.5096904502974616,0.4982369575235579,0.46994563606050277,0.5140455729431577,0.47003339727719623,0.4697359502315521
0.5761898027526008,0.5815374255180359,0.5810001426272922,0.5770568284723494,0.5456661747561561,0.4400121404065026,0.6122422946823968
0.6123621463775635,0.49711038006676567,0.5450235340330336,0.5199716488520304,0.48557908998595345,0.4177565673987071,0.5602682530879974
0.578836225801044,0.47481679916381836,0.5242023169994354,0.4656568633185493,0.5276890132162306,0.5336481399006314,0.49497511320643955
0.621587700313992,0.5868569811185201,0.5759902993837992,0.5936798221535153,0.3797322478559282,0.4638821615113152,0.44713882605234784
0.5952240493562486,0.5386079649130503,0.5871375335587395,0.5343553324540457,0.5439304676320817,0.42151707741949296,0.5420952671104007
0.5419871972666847,0.5601670874489678,0.5460038218233321,0.5485532184441885,0.5502203769154019,0.4444184766875373,0.3979439106252458
0.4817798336346944,0.48549435536066693,0.46830183267593384,0.5798671510484483,0.4358212682935927,0.34748295280668473,0.4973475005891588
0.5496255954106649,0.5005934238433838,0.5176714426941342,0.47354387905862594,0.4965451161066691,0.44483890467219883,0.40094851785235935
0.5843462414211698,0.5496863789028592,0.5621529652012719,0.5760350326697031,0.40488603048854405,0.4376294083065457,0.5442545016606649
0.5375804868009355,0.5305814610587226,0.5123425192303128,0.4438400864601135,0.36597750584284466,---,0.4849778612454732
0.536493139134513,0.5582609375317892,0.5086108015643226,0.5478241542975107,0.5258403751585219,0.47063471542464363,0.5283837219079336
0.5855460067590078,0.5788255400127835,0.6350624561309814,0.6364738080236647,0.5547456708219316,0.45229485630989075,0.5769677294625176
0.41782663265864056,0.45418353875478107,0.39014997747209335,0.44165345033009845,0.4889891313181983,0.46914724508921307,0.34974632329410976
0.5753757920530107,0.5103181070751615,0.5157662398285336,0.5993967784775628,0.4355635278754764,0.4294939272933536,0.47730076644155717
0.5623499618636237,0.5605989363458421,0.5540712674458822,0.4901973373360104,0.49444491333431667,0.4549637668662601,0.588302320904202
0.6428759230507745,0.5527136127154032,0.639170249303182,0.6316659847895304,0.5954205128881667,0.5154925319883559,0.662392172548506
0.5085730089081658,0.477108766635259,0.44123701254526776,0.4719133873780568,0.47903251979086137,0.5185637970765432,---
0.6625405616230435,0.5709705021646287,0.53997712665134,0.4625442061159346,0.39475041296746993,0.5095804532368978,0.5696590377224816
0.5817835132280985,0.4802289108435313,0.41629953185717267,0.40199366874165005,0.3480903771188524,0.448146747218238,0.33418621950679356
0.4692012800110711,0.5525206393665738,0.5570922692616781,0.4545958770645989,0.4649226466814677,0.4384930365615421,---
0.5912409689691331,0.6184641189045377,0.5751075413491991,0.6012326015366448,0.5861704680654738,0.391654094060262,0.5286365449428558
0.5337710281213125,0.5383140709665086,0.5766069259908464,0.5478240383995904,0.49685349067052204,0.4288264214992523,0.5567790269851685
0.5321963462564681,0.3956562446223365,0.4583748479684194,0.490983290804757,0.5352577931351132,0.38822006848123336,0.47101468178961015
0.5776752962006463,0.5219262374771966,0.4992820984787411,0.5583986408180661,0.5507862369219462,0.4024367796050178,0.5145655870437622
0.5085964037312402,0.46057074930932784,0.44296856390105355,0.4966595835155911,0.46920333637131584,0.4076290991571214,0.4750472671455807
0.4983075824048784,0.43937717543707955,0.49163413378927445,0.4369552863968743,0.4506309959623549,0.37726420826382107,0.42500189277860856
0.5052647822433047,0.5433275931411319,0.4641934600141313,0.5060457554128435,0.4721791744232178,0.4137154221534729,0.5331523451540205
0.6908498009045919,0.572038835949368,0.6749653220176697,0.6779443158043755,0.6700071957376268,0.47218749589390224,0.6060255302323235
