en,es,de,zh,ja,he,id
0.826647056473626,0.6448460453086429,0.5418550339010026,0.25306560430261826,0.3765149414539337,0.25494739992751014,0.5566268199019961
0.771824492348565,0.6380181345674727,0.6716379622618357,0.2862948700785637,0.36468201875686646,0.28118278086185455,0.23197546187374327
0.7218783795833588,0.17888875057299933,0.19920000351137584,0.1220367302497228,0.20349911434782875,0.1320941344731384,0.12210564377407233
0.5951184133688608,0.37851937611897785,0.24434093137582144,0.20406205786599052,0.21989590922991434,0.21349324782689413,0.3062708725531896
0.5710364215903811,0.2516336441040039,0.3799837463431888,0.19199269182152218,0.21395319286319944,0.2125490912132793,0.3079848786195119
0.7752823763423495,0.6629674335320791,0.38136957254674697,0.274536680844095,0.5132821831438277,0.35213975773917305,0.7100352512465583
0.7771213716930814,0.6242468555768331,0.26963356965117985,0.2779203686449263,0.33510544730557335,0.3710582223203447,0.6849007672733731
0.6586651470926073,0.4138165944152408,0.4151810010274251,0.27058815790547264,0.3180914968252182,0.19713865965604782,0.283541738986969
0.4958797229660882,0.36379994948705036,0.2678298635615243,0.2091975063085556,0.28512802057796055,0.23542357815636528,0.25404925644397736
0.7116606202390459,0.24452247553401524,0.1943188500073221,0.14847455587651995,0.1491683100660642,0.14261387371354634,0.12048626442750295
0.4981316162480248,0.41092735528945923,0.35782859722773236,0.21488655689689848,0.2555265343851513,0.19485333727465737,0.24269051518705156
0.7860061195161607,0.7195309764809079,0.7140121195051405,0.2535935251249207,0.24347622361448076,0.2104694727394316,0.1366176050570276
0.5755338370800018,0.46731607450379264,0.2081448096368048,0.2450055413775974,0.24288486606544918,0.2114403173327446,0.14031254914071825
0.785655313067966,0.22963933481110466,0.48527143398920697,0.26488788260353935,0.2817043595843845,0.20782612264156342,0.6141036219067044
0.795636879073249,0.2596016691790687,0.17732986476686266,0.1534675450788604,0.15184377051062053,0.1538913001616796,0.20037327458461127
0.6678810516993204,0.5194961594210731,0.5483403636349572,0.23101819886101616,0.5122076008054945,0.24592807475063536,0.2693789584769143
0.7784813576274447,0.2754074169529809,0.16953928271929422,0.14935733377933502,0.22389799687597486,0.19247459454668892,0.2616865287224452
0.6797480814986758,0.21530872003899681,0.22379360927475822,0.12844008538458082,0.15712388853232065,0.1782984601126777,0.17022546546326744
0.7522784339057075,0.41164005133840775,0.31622989889648223,0.25749776098463273,0.3369888017574946,0.2826835364103317,0.567669873436292
0.7269656293922,0.6544374624888102,0.5639326920111974,0.2288364345828692,0.3891197707917955,0.24051147947708765,0.17455902612871593
0.7949831088383993,0.18648746526903576,0.17617969380484688,0.11365085923009449,0.14522764086723328,0.12253494146797392,0.16140019769469896
0.5513310366206698,0.25191449456744724,0.30178923573758865,0.1365541691581408,0.1712635358174642,0.151337174905671,0.149177019794782
0.6311668654282888,0.4139562232626809,0.25975586142804885,0.16974582274754843,0.22718426254060534,0.1987470214565595,0.11995015748673016
0.7715093062983619,0.251145225432184,0.3355095320277744,0.1598614106575648,0.178866692715221,0.1738579488462872,0.35377463036113316
0.7243617806169722,0.5010360346900092,0.6269685394234128,0.19263017839855617,0.39240282939540017,0.21197453803486294,0.24207277430428398
0.688303808371226,0.2642202890581555,0.21793374998701942,0.14176204221116173,0.17846498803959954,0.17502066327465904,0.12885053786966535
0.6677211655510796,0.33969200485282475,0.5835525062349107,0.3596134086449941,0.39597799215051865,0.3152877978152699,0.32431233094798195
0.6104809012677934,0.42051854067378575,0.16991382920079762,0.1984397288825777,0.2615482658147812,0.1990688451462322,0.2952966060903337
0.7129719290468428,0.4870624542236328,0.18961855272452036,0.27113046248753864,0.3327811492813958,0.3215126527680291,0.3740978323751026
0.7620832456482781,0.26823458241091835,0.20752710435125563,0.11962452779213588,0.1826472563876046,0.1821775974498855,0.23125184741285112
0.776338689857059,0.6268313676118851,0.6414163245095147,0.29123124645815957,0.29340700142913395,0.32495206428898704,0.30647210942374337
0.8490821851624383,0.6154867443773482,0.3154497841993968,0.269024305873447,0.32922397057215375,0.35862457421090865,0.7621510293748643
