en,es,de,zh,ja,he,id
0.3654818598429362,0.3850341644287109,0.3512236811319987,0.4330278981526693,0.42256775410970054,0.6180202433268229,0.2594509531656901
0.3869360631306966,0.37838514709472654,0.32112122599283854,0.4454044342041016,0.4853796844482422,0.5551189854939779,0.3655814971923828
0.2975254236857096,0.3745376637776693,0.37818340555826824,0.46848401641845705,0.42433323415120444,0.5568633168538412,0.31894060770670574
0.28060914103190104,0.28390660349527996,0.37604880015055336,0.4559184112548828,0.42477191670735676,0.5658700536092123,0.3305781580607096
0.30357524363199867,0.3807562077840169,0.2615994110107422,0.3999161860148112,0.3785828030904134,0.6381129099527995,0.2767369677225749
0.32391593933105467,0.370997807820638,0.3332571029663086,0.42932674662272136,0.4676250661214193,0.5859405034383138,0.33142032114664716
0.36448156483968097,0.4222767028808594,0.32439937591552737,0.3868080012003581,0.4640312271118164,0.5841392186482748,0.31637183380126954
0.2976577962239583,0.36947623697916665,0.2723951098124186,0.36350924173990884,0.3452180684407552,0.582232666015625,0.29859051513671875
0.28294327290852866,0.284714776357015,0.3040346336364746,0.4535852254231771,0.4046783981323242,0.5640809631347656,0.35118242899576824
0.29042050170898437,0.35410754903157554,0.3036493288675944,0.4257797317504883,0.4704391632080078,0.6170517628987631,0.35215953572591147
0.2895044161478678,0.3038536885579427,0.3090511538187663,0.45916922760009765,0.4738543243408203,0.5722333068847656,0.3175829060872396
0.3052168197631836,0.3009676844278971,0.29548651377360025,0.4567213389078776,0.4445772476196289,0.5884859059651693,0.34273123677571615
0.3373614095052083,0.29690755462646484,0.36498316065470376,0.4496958440144857,0.47066673278808596,0.5567337977091471,0.36232514190673826
0.330646728515625,0.3697139638264974,0.24633904774983725,0.46917250569661456,0.49622652435302733,0.6049866790771484,0.20478931935628256
0.30567247517903645,0.3220790990193685,0.3334792505900065,0.41237928009033203,0.4614618148803711,0.6075177001953125,0.32224166361490886
0.27641743977864586,0.3410646184285482,0.3291856486002604,0.45263578287760414,0.3818147455851237,0.5919363505045573,0.2832042719523112
0.31009439086914065,0.33275828806559243,0.2942905858357747,0.43106746419270836,0.4243158340454102,0.6296744537353516,0.3340857467651367
0.29718919372558594,0.3463303680419922,0.2940850321451823,0.45932320404052734,0.43692867279052733,0.5975602111816406,0.30218047587076824
0.347832883199056,0.36412928517659504,0.31499213027954104,0.46667828369140624,0.4293396224975586,0.5683152440388998,0.3051909357706706
0.30208067321777343,0.3058594970703125,0.31381985982259114,0.4316457239786784,0.3995112787882487,0.5960044453938802,0.35570102945963544
0.29497860209147136,0.33968509419759113,0.36077177174886066,0.4602076619466146,0.4694938990275065,0.562507090250651,0.3053620173136393
0.2805682080586751,0.31516502634684246,0.34395091501871744,0.47105528513590494,0.46223900095621745,0.5952350463867188,0.338036626180013
0.3194589029947917,0.3339802131652832,0.4089207051595052,0.4204571533203125,0.4595967000325521,0.6198868459065755,0.34736651357014975
0.28610645548502606,0.38887628936767576,0.3035993906656901,0.4516763203938802,0.4674671376546224,0.619448237101237,0.31842206064860024
0.26472077051798504,0.3061831385294596,0.28946694819132485,0.456377082824707,0.3983408279418945,0.622257314046224,0.36166182708740235
0.30996309661865235,0.33620028432210286,0.3475718561808268,0.47055727895100913,0.48349773152669273,0.5987580464680989,0.23468912760416666
0.303000555674235,0.3414401652018229,0.30583677419026695,0.3184164873758952,0.4224934819539388,0.5664008967081706,0.3502965596516927
0.2928714459737142,0.2687776107788086,0.2997764371236165,0.41451315307617187,0.43241704813639326,0.5701660919189453,0.33037992095947266
0.36405485280354816,0.3962060546875,0.29680457305908203,0.46307037353515623,0.49445384470621745,0.6256643524169921,0.37239500681559246
0.3025647455851237,0.2915691375732422,0.40157615915934247,0.45078477478027346,0.45487762451171876,0.535699208577474,0.33737427012125654
0.35739893849690757,0.39477286020914715,0.3649932276407878,0.4530350087483724,0.4714073308308919,0.6189084930419921,0.3238777389526367
0.3148469518025716,0.359010861714681,0.3949868291219076,0.4657575251261393,0.49035027567545575,0.6039594955444336,0.32710175069173175
0.30600931549072263,0.31258095677693687,0.3199461313883464,0.3590146967569987,0.35124493916829425,0.5503236465454101,0.2843822631835938
0.2969497273763021,0.2872897109985352,0.27333339818318686,0.45804203033447266,0.27289063262939456,0.6056831258138021,0.31767941284179685
0.2873074111938477,0.4084142862955729,0.3806587219238281,0.4546474380493164,0.4615087331136068,0.5660876668294271,0.35876309204101564
0.35165939331054685,0.29598528798421225,0.3705573221842448,0.4533933537801107,0.4218362706502279,0.5705849609375,0.2970201301574707
0.29388093439737956,0.3321005554199219,0.3675502446492513,0.41422156524658205,0.42544969685872397,0.6091779937744141,0.28022523752848305
0.3015127639770508,0.32878478240966796,0.3069732093811035,0.46228863779703777,0.3477037785847982,0.6216526896158854,0.28087078730265297
0.3689813003540039,0.37264699045817057,0.3224095204671224,0.4759833297729492,0.4669962666829427,0.6261243387858073,0.36579898579915365
0.34842664591471356,0.40175414784749347,0.3966052220662435,0.35183243815104165,0.3951721700032552,0.6174056345621745,0.32700899759928387
0.3458602600097656,0.36570293935139975,0.32342412567138673,0.4130985107421875,0.3394427897135417,0.6157533823649088,0.2923145497639974
